構想区域人口,手術総数,救急車の受入件数,施設全体_医師_常勤,新規入棟患者数のうち施設からの入院の割合,新規入棟患者数のうち他病棟、他院から転棟の割合,新規入棟患者のうち夜間・時間外に受診診察後直ちに入院となった患者の割合,病床利用率,平均存棟日数,院内総病床数,病床数の全体に占める割合,構想区域人口あたりの医師数,構想区域内の救急車受入数の最大割合
354630,25.0,562,5,8.345752608047691,2.682563338301043,20.958083832335326,61.17559153175591,18.384730538922156,111,49.549549549549546,1.768885881059132,34.61118392311053
1617143,120.0,50,3,0.2457002457002457,85.01228501228502,0.0,94.96430638626279,60.17114914425428,71,100.0,2.29033548671948,9.187337945951942
173385,4549.0,5103,130,1.957831325301205,21.600688468158346,16.72635348641247,86.84850449866255,11.521587182106565,462,73.16017316017316,1.0935202007094038,72.70266419717909
259990,0.0,50,0,8.29310124164163,17.59289694723542,9.024316400220012,75.69349315068493,609.7241379310345,72,44.44444444444444,1.2846647947998,55.047952975146956
3777491,4787.0,4175,125,1.131687242798354,9.399551066217732,5.339805825242718,70.53272450532725,9.733930822013724,410,98.78048780487805,1.054112372471569,8.412692883764674
220729,1112.0,1098,21,21.20305749418411,5.317381189764041,11.46223888591323,66.54833108238472,17.174439834024895,350,60.85714285714286,1.0664661190872065,29.22212023864158
465894,282.0,580,9,7.162790697674419,24.74418604651163,8.527131782945736,57.267483777938,22.11508120649652,233,48.927038626609445,2.9506711827153818,11.872692104800423
1285373,4630.0,6126,142,1.759931653139684,19.69243912857753,6.066492342174076,77.34285163032992,8.569583992475096,415,85.5421686746988,3.1733201179735375,13.713305916175694
691582,719.0,87,5,1.0638297872340425,1.5957446808510638,4.657070279424217,52.22253284875594,12.321899736147758,107,45.794392523364486,1.0561292804034808,45.640885487838204
701627,66.0,71,4,13.93188854489164,7.430340557275541,6.191950464396285,3.1311154598825834,0.7430340557275542,21,100.0,1.109991491205441,33.53000543436069
119184,653.0,432,8,13.922077922077921,10.805194805194805,8.623939679547597,84.4557907845579,17.573982897123607,259,42.471042471042466,1.0060075177876224,61.34913400182316
858535,227.0,1175,8,6.473594548551959,13.62862010221465,10.26811180832858,70.04566210045662,19.47524333474397,210,42.857142857142854,2.3807998509088155,11.748211639874457
236868,489.0,382,13,0.5061867266591676,6.580427446569178,2.667852378835038,68.41257050765512,14.21713647781189,200,51.0,1.495769795835655,34.68007140843747
201846,266.0,1069,16,5.3097345132743365,27.67497988736927,12.94559099437148,73.07458143074581,11.598953090396618,185,58.37837837837838,0.8679884664546237,57.760736196319016
1754911,324.0,227,5,2.923976608187134,8.187134502923977,6.507592190889371,73.32420091324201,20.86809616634178,104,57.692307692307686,1.1357840938942203,8.645219174570624
506835,956.0,866,10,8.171745152354571,5.124653739612189,9.7757331799885,96.01598173515983,17.48042951160374,110,65.45454545454545,1.2327483303244644,20.594381239842114
668916,35.0,86,9,33.07692307692307,27.307692307692307,6.1037639877924725,91.98630136986301,25.61347743165925,130,46.15384615384615,2.6157245453838747,15.668319979651532
174715,0.0,15,1,0.0,0.0,0.0,1.830635118306351,65.33333333333333,44,100.0,2.8440603268179605,63.92231621589419
307771,55.0,69,5,23.52941176470588,25.696594427244584,14.77832512315271,8.984018264840183,2.4440993788819876,55,43.63636363636363,1.3890197581968413,26.763218784814462
668916,264.0,183,6,14.831804281345565,14.831804281345565,3.0627871362940278,79.18335089567967,22.857794676806083,210,24.761904761904763,2.6157245453838747,15.668319979651532
310282,55.0,338,8,33.28424153166421,19.44035346097202,6.458557588805166,71.02040816326532,18.776053215077606,96,51.041666666666664,1.215668327521416,50.04073504118766
519577,55.0,111,2,19.428571428571427,13.523809523809524,6.596306068601583,46.736152471709346,14.975190839694656,86,53.48837209302325,1.1719148461152054,29.571659623310897
264135,231.0,714,15,17.904761904761905,35.04761904761905,8.548968227972487,83.87233441604293,15.001262945188179,197,49.23857868020305,1.499990535143014,38.687744348121704
49025,65.0,82,2,9.977324263038549,90.02267573696146,10.204081632653061,88.68209730751063,42.52321630804077,58,100.0,1.1381947985721572,61.200667037242916
84314,73.0,68,4,14.26056338028169,15.316901408450704,2.944640753828033,76.38356164383562,24.349344978165938,150,33.33333333333333,1.6497853262803333,54.86752009526646
167931,1783.0,1697,26,3.3205924510272338,16.340181557572862,15.312947921643575,23.824408468244084,4.546880570409982,220,100.0,0.6246613192323037,43.99529042386185
691582,566.0,774,16,12.954876273653564,7.520621057738961,4.1906958861976165,75.36709250423273,11.870545454545455,136,65.44117647058823,1.0561292804034808,45.640885487838204
259990,10.0,68,3,12.582781456953644,31.788079470198678,7.6923076923076925,58.489638215665614,27.52396694214876,76,51.31578947368421,1.2846647947998,55.047952975146956
1754911,3713.0,3329,68,2.8960179752839843,14.430158532018474,7.8988764044943816,72.30819580158025,9.647557856652735,300,97.66666666666666,1.1357840938942203,8.645219174570624
1525152,389.0,15,5,3.3333333333333335,12.777777777777777,1.257861635220126,54.37214611872146,12.987048398091343,90,53.333333333333336,1.147295482679759,9.988618005580848
668916,55.0,35,5,20.127118644067796,36.652542372881356,7.246376811594203,101.93607305936072,23.01443298969072,146,20.54794520547945,2.6157245453838747,15.668319979651532
1617143,3114.0,738,61,1.1979166666666667,12.63888888888889,2.5913720790892754,92.05285145244339,8.229827151915226,188,75.0,2.29033548671948,9.187337945951942
1525152,1520.0,354,27,1.0017678255745435,8.190925162050677,1.9740718915733646,69.74440360841965,14.116314454775994,164,100.0,1.147295482679759,9.988618005580848
1070780,162.0,251,9,1.7293997965412005,39.36927772126144,5.477621910487642,50.19720006021376,17.074244751664107,181,50.27624309392266,2.041128896692131,12.205722564288301
771746,2400.0,2855,66,3.6394109900634506,17.897761283371246,9.361013236834587,77.93995025049924,12.995910737235658,458,85.37117903930132,4.576505741526358,8.977671512861054
215393,1656.0,996,26,1.2083847102342786,12.82367447595561,2.7326106594399278,66.56894123671745,12.827679782903664,220,97.27272727272727,0.9127501822250491,55.08253692441355
212094,75.0,199,8,19.637462235649547,13.293051359516618,7.894736842105263,90.61283345349675,28.412961567445365,110,51.81818181818182,1.294237460748536,46.992117272852994
212094,1622.0,6796,108,4.572853876532945,1.8499272500519643,12.893304944405015,74.81735159817352,13.774419535628503,430,58.604651162790695,1.294237460748536,46.992117272852994
245505,1996.0,5152,111,2.8691392582225332,14.293212036389082,8.254637436762225,78.63119889561432,12.961141256782776,460,56.08695652173913,0.7824687888230382,56.884177983879866
220224,881.0,1751,32,9.114498864742135,24.813493350632502,7.093058502576538,44.932836813406034,11.042654028436019,236,87.28813559322035,1.833133536762569,72.06060606060606
372127,1377.0,5115,118,3.0715532286212914,16.43979057591623,13.494215473608099,85.80479452054794,10.463198190360188,419,22.911694510739856,1.1977093841618587,50.31258682967491
179892,30.0,121,8,11.48936170212766,15.319148936170212,3.1578947368421053,70.21526418786692,30.342494714587737,272,20.588235294117645,0.8955373223934362,46.50315687226809
107460,376.0,613,11,10.76923076923077,10.96989966555184,10.338345864661653,61.039309112567004,13.68291054739653,195,47.17948717948718,1.1306532663316582,43.30357142857143
514824,15.0,60,18,1.0810810810810811,92.34234234234235,8.640226628895183,81.93150684931507,16.56022150438394,257,23.346303501945524,1.3897953475362452,37.609492988133766
332149,35.0,132,8,28.0327868852459,14.59016393442623,8.658008658008658,70.7351598173516,25.562706270627064,120,50.0,2.592210122565475,31.566005839864765
76958,141.0,35,4,10.59190031152648,23.20872274143302,0.9746588693957114,98.96575342465754,20.37940761636107,76,52.63157894736842,1.915330439980249,56.493506493506494
193898,70.0,0,1,0.0,0.0,0.0,41.64383561643836,6.498812351543943,27,100.0,0.7813386419663947,48.475187136124205
336493,501.0,2085,69,3.9732494099134543,20.06294256490952,14.0962485790072,55.56433313723842,11.753955555555555,302,53.973509933774835,1.53465302398564,25.299917431638253
172911,273.0,0,9,11.229508196721312,3.1967213114754096,15.349369988545247,51.21353746978243,13.023770491803278,135,62.96296296296296,0.9027765729190161,33.02544440571628
155346,135.0,230,9,11.471321695760599,8.603491271820449,7.853403141361256,63.83561643835616,19.198501872659175,72,91.66666666666666,1.3943069020122825,53.115770821027766
138896,138.0,228,7,3.431372549019608,6.045751633986928,9.00900900900901,54.345205479452055,16.06153846153846,99,50.505050505050505,1.1778596935836885,70.64890416845724
59546,978.0,1311,9,5.45536519386835,8.160504959422903,9.85743380855397,66.29865726298657,11.198625429553264,134,75.37313432835822,0.9286937829577133,63.67168528411851
887561,961.0,2409,35,5.993962915049591,19.836136265631737,8.25906120023767,94.88315874294923,10.624859011955786,260,52.30769230769231,1.5331903948010333,15.874057067891112
255051,1965.0,2350,71,4.958677685950414,9.593258791119753,11.952797868290826,67.40945768436855,11.665043026465336,376,77.65957446808511,1.2150511074255737,29.40925752280283
493562,282.0,55,10,6.233062330623306,26.964769647696478,0.0,48.238747553816054,13.684941013185288,56,100.0,2.002585288170483,24.02654661901889
104281,10.0,203,8,0.0,5.837173579109063,0.0,76.57813810455688,20.65761689291101,81,60.49382716049383,1.5976064671416654,42.39891574429636
740743,577.0,173,0,14.420247204237787,11.948204826368453,0.0,92.15182648401826,19.055768663322514,170,56.470588235294116,3.4449194929955467,9.276815596248552
1475635,357.0,4404,12,8.093797276853252,11.422087745839637,35.25977816695855,70.1450443190975,17.74116847826087,131,77.86259541984732,1.4362630325249808,11.383744470270676
1525152,30.0,5,1,0.2808988764044944,62.07865168539326,7.02247191011236,69.06392694063926,33.24175824175824,48,100.0,1.147295482679759,9.988618005580848
1366912,202.0,422,30,6.663957740755791,11.011783827712312,5.316091954022988,62.25107340012267,12.42481126300755,248,54.03225806451613,1.1271391281955239,17.221327822764735
668916,1560.0,2402,28,4.244652406417113,30.63168449197861,8.187372708757637,83.95814689887794,11.244214990319904,219,90.8675799086758,2.6157245453838747,15.668319979651532
1540389,1283.0,4099,20,24.771647789550602,6.759225429302155,10.110974106041924,105.34382205343822,14.114119571143013,151,66.88741721854305,1.7206692595182127,10.48794255072282
1155470,655.0,307,10,9.805335255948089,13.482335976928622,3.218256290228204,79.49082450245541,22.14980194454447,302,35.09933774834437,3.779068257938328,4.6812581991063595
127340,82.0,209,3,5.389221556886228,23.75249500998004,7.293354943273905,54.44704310056799,15.258426966292134,93,44.086021505376344,1.5085597612690436,67.27351538794973
413354,182.0,402,12,20.044876589379207,37.17277486910995,4.653095139177399,77.45366639806608,17.9932609509547,281,30.249110320284696,2.6880107607522854,29.01183917477435
501367,1535.0,2912,51,2.942127384416424,20.76732406509322,16.11661695371885,95.94764079147642,8.665676894314307,250,90.0,1.6875861394946219,21.46898658520388
501367,154.0,55,10,2.254428341384863,7.729468599033816,4.23728813559322,56.726027397260275,13.24060751398881,180,22.22222222222222,1.6875861394946219,21.46898658520388
501367,651.0,418,7,11.0792741165234,18.19484240687679,6.651982378854626,76.61448140900195,13.162824207492795,112,87.5,1.6875861394946219,21.46898658520388
501367,75.0,496,4,6.340057636887608,9.077809798270893,17.731421121251632,83.6921069797782,18.433908045977013,74,56.75675675675676,1.6875861394946219,21.46898658520388
916760,125.0,50,2,9.090909090909092,5.415860735009671,0.0,55.11111111111111,17.474903474903474,45,100.0,2.167197521706881,11.943918756830236
716073,0.0,929,8,1.8008474576271187,0.3707627118644068,15.095338983050846,72.33341072672394,8.24616199047115,59,100.0,1.2895333297024185,24.66833423044043
386244,2270.0,3014,51,2.90299740382346,24.014632995043662,9.58495073156166,73.70003512469266,12.388498553462833,450,86.66666666666667,2.349033253590994,22.47785354661908
560644,55.0,55,7,33.557046979865774,13.691275167785236,2.8644175684277533,93.01369863013699,20.712201591511935,142,32.3943661971831,4.220681930066139,11.552286215832149
364282,298.0,4157,138,5.281445448227936,30.159833217512162,18.49537615596101,21.27853881278539,12.968460111317254,502,44.82071713147411,1.067030487369675,35.48442168160478
67670,150.0,518,12,13.795470144131777,11.942347288949898,13.246396705559368,80.1312785388128,19.218343600273784,120,80.0,1.2679178365597754,53.918076580587716
193898,1021.0,1287,25,9.264853977844915,17.186975495132593,7.699711260827718,89.0061597867059,16.097771865646823,199,74.87437185929647,0.7813386419663947,48.475187136124205
1324025,1837.0,3420,28,6.145514480809983,5.156581116081941,9.076175040518638,83.42741564769698,10.65570690465007,241,61.82572614107884,1.275353562055097,15.058494319139612
452986,55.0,45,5,5.8558558558558556,47.52252252252252,0.0,88.0517503805175,26.05855855855856,125,28.799999999999997,1.751930523239129,48.376244729523634
452986,369.0,15,2,2.1551724137931036,0.5387931034482759,0.0,46.759487985627665,11.29175704989154,61,100.0,1.751930523239129,48.376244729523634
452986,1027.0,116,45,3.302286198137172,14.394580863674852,2.0746887966804977,66.20639269406392,28.848388380421806,240,62.50000000000001,1.751930523239129,48.376244729523634
637742,5.0,0,5,10.759493670886076,26.582278481012654,0.0,67.5126171593367,30.601307189542485,19,100.0,1.956433792975843,14.427979604843848
262351,20.0,50,3,38.059701492537314,27.860696517412936,5.769230769230769,59.08675799086758,34.972972972972975,149,44.29530201342282,1.7343177651314463,65.183202275389
1155470,581.0,65,19,1.7640573318632855,6.321205439176773,1.2862918044836458,73.17966280295047,10.231675874769797,140,74.28571428571428,3.779068257938328,4.6812581991063595
820860,304.0,352,0,0.0,1.1827956989247312,7.526881720430108,82.20091324200914,19.430113329735565,234,25.64102564102564,1.0186877177594231,22.799317239697633
1155470,499.0,55,6,3.718459495351926,12.48339973439575,3.9840637450199203,75.7273320287019,15.39655172413793,42,100.0,3.779068257938328,4.6812581991063595
245505,155.0,772,5,19.568345323741006,3.4532374100719423,5.091185410334346,52.94818344252531,12.819033886085077,90,51.11111111111111,0.7824687888230382,56.884177983879866
130710,875.0,558,15,2.237414543194531,7.333747669359851,20.012430080795525,67.88493150684931,15.375736891095253,100,100.0,1.3212455053171142,60.56910569105691
887561,1889.0,1473,23,10.32258064516129,8.696774193548388,10.721465266919813,90.12820512820514,13.24190427041672,197,79.18781725888326,1.5331903948010333,15.874057067891112
1494327,2612.0,0,4,8.29310124164163,17.59289694723542,9.024316400220012,40.08429926238146,17.78386165132683,39,100.0,1.1979974931858957,14.090503458020375
1366912,339.0,1441,14,9.94475138121547,17.790055248618785,10.484581497797357,92.537100456621,17.919314727825366,180,53.33333333333333,1.1271391281955239,17.221327822764735
887561,279.0,1059,13,1.6683022571148183,8.635917566241414,9.299719887955183,58.25570776255707,12.56326932545544,195,30.76923076923077,1.5331903948010333,15.874057067891112
1407697,224.0,617,6,13.896457765667575,24.795640326975477,7.501720578114246,50.06849315068493,14.908225696804895,144,41.66666666666667,1.1160782469522914,18.822195727381118
506835,1938.0,55,5,8.151692362218679,9.693425482899167,0.26777346364975235,60.15972920082509,10.09084457061746,618,41.90938511326861,1.2327483303244644,20.594381239842114
697598,176.0,715,11,8.875,6.5,12.557339449541285,57.03744292237443,18.9605343047966,180,41.66666666666667,2.2776728144289407,33.02686136650442
1711269,19.0,10,0,0.0,0.4147465437788019,25.52995391705069,109.62328767123287,4.424326192121631,24,100.0,1.1898187836044478,11.261237393807733
227759,138.0,1121,17,7.449605609114812,8.238387379491673,10.825944937004198,66.53620352250489,10.415754923413568,188,26.063829787234045,0.9277350181551552,59.26599939338792
818320,135.0,300,9,18.538565629228685,3.5182679296346415,17.364905889496054,43.38630136986301,10.649630127774042,100,50.0,1.2838498386939095,18.736433750519556
560644,5.0,40,8,1.8779342723004695,41.54929577464789,0.0,83.96563733457162,84.89201877934272,119,49.57983193277311,4.220681930066139,11.552286215832149
89638,1051.0,411,16,2.366345311130587,6.660823838737949,9.787928221859707,71.13574097135741,12.557045504506485,170,64.70588235294119,1.560722015216761,53.76974019358125
89638,639.0,691,19,5.636503067484663,6.863496932515338,7.668711656441718,64.74716725858279,14.693916714642103,162,100.0,1.560722015216761,53.76974019358125
69947,60.0,65,0,11.200000000000001,21.6,16.0,57.60896637608967,55.512,33,100.0,0.4789340500664789,45.38411878631375
130710,1955.0,2682,71,2.9621736814065,6.60628662759723,4.097476816907483,58.84579413544589,7.5534213685474185,450,55.333333333333336,1.3212455053171142,60.56910569105691
1617143,2716.0,6002,685,0.15589399208538196,6.487588439860895,5.716265373289451,65.81499930814999,11.242569284405839,1066,37.148217636022515,2.29033548671948,9.187337945951942
121118,2427.0,2386,66,2.9141845113508293,9.611978747383674,9.412278149549024,67.19016287347642,10.026881287726358,311,81.67202572347267,0.81986162254991,80.93622795115333
