TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
休日に受診した患者延べ数,休日に受診した患者延べ数_うち診察後直ちに入院となった患者延べ数,夜間・時間外に受診した患者延べ数,夜間・時間外に受診した患者延べ数_うち診察後直ちに入院となった患者延べ数,救急車の受入件数,施設全体_医師_常勤,施設全体_医師_非常勤,,,,,,,,,,,,,うち、予定外の救急医療入院の患者（年間）,在棟患者延べ数（年間）,退棟患者数（年間）,新規入棟患者数（年間）.1,うち、院内の他病棟からの転棟（年間）,うち、家庭からの入院（年間）,うち、他の病院、診療所からの転院（年間）,うち、介護施設、福祉施設からの入院（年間）,うち、介護医療院からの入院（年間）,うち、院内の出生（年間）,うち、その他（年間）,構想区域人口
3198,360,1356,852,3255,142,1,,,,,,,,,,,,,,,,,,,,,,,,
3198,360,1356,852,3255,142,1,,,,,,,,,,,,,,,,,,,,,,,,
3198,360,1356,852,3255,142,1.7,,,,,,,,,,,,,,,,,,,,,,,,
3198,360,1356,852,3255,142,1.7,,,,,,,,,,,,,,,,,,,,,,,,
3198,360,1356,852,3255,142,1.7,,,,,,,,,,,,,,,,,,,,,,,,
3198,360,1356,852,3255,142,1.7,,,,,,,,,,,,,,,,,,,,,,,,
3198,360,1356,852,3255,142,1.7,,,,,,,,,,,,,,,,,,,,,,,,
3198,360,1356,852,3255,142,1.7,,,,,,,,,,,,,,,,,,,,,,,,
3198,360,1356,852,3255,142,1.7,,,,,,,,,,,,,,,,,,,,,,,,
3198,360,1356,852,3255,142,1.7,,,,,,,,,,,,,,,,,,,,,,,,
5924,60,111,65,87,5,3.5,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,
3033,239,2656,500,3468,21,17.4,,,,,,,,,,,,,,,,,,,,,,,,
3033,239,2656,500,3468,21,17.4,,,,,,,,,,,,,,,,,,,,,,,,
3033,239,2656,500,3468,21,17.4,,,,,,,,,,,,,,,,,,,,,,,,
3033,239,2656,500,3468,21,17.4,,,,,,,,,,,,,,,,,,,,,,,,
3033,239,2656,500,3468,21,17,,,,,,,,,,,,,,,,,,,,,,,,
3033,239,2656,500,3468,21,17,,,,,,,,,,,,,,,,,,,,,,,,
3033,239,2656,500,3468,21,17,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,
9183,1608,12921,2805,10030,188,13,,,,,,,,,,,,,,,,,,,,,,,,
9183,1608,12921,2805,10030,188,13,,,,,,,,,,,,,,,,,,,,,,,,
9183,1608,12921,2805,10030,188,13,,,,,,,,,,,,,,,,,,,,,,,,
9183,1608,12921,2805,10030,188,13,,,,,,,,,,,,,,,,,,,,,,,,
9183,1608,12921,2805,10030,188,13,,,,,,,,,,,,,,,,,,,,,,,,
9183,1608,12921,2805,10030,188,13,,,,,,,,,,,,,,,,,,,,,,,,
9183,1608,12921,2805,10030,188,13,,,,,,,,,,,,,,,,,,,,,,,,
9183,1608,12921,2805,10030,188,13,,,,,,,,,,,,,,,,,,,,,,,,
9183,1608,12921,2805,10030,188,13,,,,,,,,,,,,,,,,,,,,,,,,
9183,1608,12921,2805,10030,188,13,,,,,,,,,,,,,,,,,,,,,,,,
9183,1608,12921,2805,10030,188,13,,,,,,,,,,,,,,,,,,,,,,,,
9183,1608,12921,2805,10030,188,13,,,,,,,,,,,,,,,,,,,,,,,,
9183,1608,12921,2805,10030,188,13,,,,,,,,,,,,,,,,,,,,,,,,
9183,1608,12921,2805,10030,188,13,,,,,,,,,,,,,,,,,,,,,,,,
9183,1608,12921,2805,10030,188,13,,,,,,,,,,,,,,,,,,,,,,,,
9183,1608,12921,2805,10030,188,13,,,,,,,,,,,,,,,,,,,,,,,,
9183,1608,12921,2805,10030,188,13,,,,,,,,,,,,,,,,,,,,,,,,
9183,1608,12921,2805,10030,188,13,,,,,,,,,,,,,,,,,,,,,,,,
9183,1608,12921,2805,10030,188,13,,,,,,,,,,,,,,,,,,,,,,,,
83,0,10,0,15,3,2,,,,,,,,,,,,,,,,,,,,,,,,
83,0,10,0,15,3,2,,,,,,,,,,,,,,,,,,,,,,,,
83,0,10,0,15,3,2,,,,,,,,,,,,,,,,,,,,,,,,
81,50,374,69,55,10,4,,,,,,,,,,,,,,,,,,,,,,,,
232,60,464,60,271,5,2.3,,,,,,,,,,,,,,,,,,,,,,,,
232,60,464,60,271,5,2.3,,,,,,,,,,,,,,,,,,,,,,,,
1245,148,556,65,523,17,4.2,,,,,,,,,,,,,,,,,,,,,,,,
1245,148,556,65,523,17,4.2,,,,,,,,,,,,,,,,,,,,,,,,
1245,148,556,65,523,17,4.2,,,,,,,,,,,,,,,,,,,,,,,,
1245,148,556,65,523,17,4,,,,,,,,,,,,,,,,,,,,,,,,
1673,109,635,119,574,11,5.7,,,,,,,,,,,,,,,,,,,,,,,,
1673,109,635,119,574,11,5.7,,,,,,,,,,,,,,,,,,,,,,,,
1673,109,635,119,574,11,5.7,,,,,,,,,,,,,,,,,,,,,,,,
1673,109,635,119,574,11,5,,,,,,,,,,,,,,,,,,,,,,,,
1673,109,635,119,574,11,5,,,,,,,,,,,,,,,,,,,,,,,,
1673,109,635,119,574,11,5,,,,,,,,,,,,,,,,,,,,,,,,
1223,175,1523,387,976,26,3.1,,,,,,,,,,,,,,,,,,,,,,,,
1223,175,1523,387,976,26,3.1,,,,,,,,,,,,,,,,,,,,,,,,
1223,175,1523,387,976,26,3.1,,,,,,,,,,,,,,,,,,,,,,,,
1223,175,1523,387,976,26,3.1,,,,,,,,,,,,,,,,,,,,,,,,
1223,175,1523,387,976,26,3.1,,,,,,,,,,,,,,,,,,,,,,,,
1223,175,1523,387,976,26,3.1,,,,,,,,,,,,,,,,,,,,,,,,
334,10,497,0,142,7,5.1,,,,,,,,,,,,,,,,,,,,,,,,
334,10,497,0,142,7,5,,,,,,,,,,,,,,,,,,,,,,,,
588,60,397,62,189,5,5.6,,,,,,,,,,,,,,,,,,,,,,,,
588,60,397,62,189,5,5.6,,,,,,,,,,,,,,,,,,,,,,,,
588,60,397,62,189,5,5.6,,,,,,,,,,,,,,,,,,,,,,,,
3518,619,6402,1674,3198,111,7.5,,,,,,,,,,,,,,,,,,,,,,,,
3518,619,6402,1674,3198,111,7.5,,,,,,,,,,,,,,,,,,,,,,,,
3518,619,6402,1674,3198,111,7,,,,,,,,,,,,,,,,,,,,,,,,
3518,619,6402,1674,3198,111,7.5,,,,,,,,,,,,,,,,,,,,,,,,
3518,619,6402,1674,3198,111,7.5,,,,,,,,,,,,,,,,,,,,,,,,
3518,619,6402,1674,3198,111,7.5,,,,,,,,,,,,,,,,,,,,,,,,
3518,619,6402,1674,3198,111,7.5,,,,,,,,,,,,,,,,,,,,,,,,
3518,619,6402,1674,3198,111,7.5,,,,,,,,,,,,,,,,,,,,,,,,
3518,619,6402,1674,3198,111,7.5,,,,,,,,,,,,,,,,,,,,,,,,
3518,619,6402,1674,3198,111,7,,,,,,,,,,,,,,,,,,,,,,,,
3518,619,6402,1674,3198,111,7,,,,,,,,,,,,,,,,,,,,,,,,
3518,619,6402,1674,3198,111,7,,,,,,,,,,,,,,,,,,,,,,,,
736,92,986,217,445,10,5.2,,,,,,,,,,,,,,,,,,,,,,,,
736,92,986,217,445,10,5.2,,,,,,,,,,,,,,,,,,,,,,,,
736,92,986,217,445,10,5.2,,,,,,,,,,,,,,,,,,,,,,,,
548,65,887,116,516,5,1.3,,,,,,,,,,,,,,,,,,,,,,,,
548,65,887,116,516,5,1,,,,,,,,,,,,,,,,,,,,,,,,
548,65,887,116,516,5,1.3,,,,,,,,,,,,,,,,,,,,,,,,
3544,547,4329,740,4157,138,4,,,,,,,,,,,,,,,,,,,,,,,,
3544,547,4329,740,4157,138,4,,,,,,,,,,,,,,,,,,,,,,,,
3544,547,4329,740,4157,138,4,,,,,,,,,,,,,,,,,,,,,,,,
3544,547,4329,740,4157,138,4,,,,,,,,,,,,,,,,,,,,,,,,
3544,547,4329,740,4157,138,4,,,,,,,,,,,,,,,,,,,,,,,,
3544,547,4329,740,4157,138,4,,,,,,,,,,,,,,,,,,,,,,,,
3544,547,4329,740,4157,138,4,,,,,,,,,,,,,,,,,,,,,,,,
3544,547,4329,740,4157,138,4,,,,,,,,,,,,,,,,,,,,,,,,
3544,547,4329,740,4157,138,4,,,,,,,,,,,,,,,,,,,,,,,,
3544,547,4329,740,4157,138,4,,,,,,,,,,,,,,,,,,,,,,,,
3544,547,4329,740,4157,138,4,,,,,,,,,,,,,,,,,,,,,,,,
3544,547,4329,740,4157,138,4,,,,,,,,,,,,,,,,,,,,,,,,
3544,547,4329,740,4157,138,4,,,,,,,,,,,,,,,,,,,,,,,,
1061,83,1385,196,757,17,10.3,,,,,,,,,,,,,,,,,,,,,,,,
1061,83,1385,196,757,17,10.3,,,,,,,,,,,,,,,,,,,,,,,,
1061,83,1385,196,757,17,10.3,,,,,,,,,,,,,,,,,,,,,,,,
1061,83,1385,196,757,17,10.3,,,,,,,,,,,,,,,,,,,,,,,,
776,87,1364,161,790,12,3.6,,,,,,,,,,,,,,,,,,,,,,,,
776,87,1364,161,790,12,3.6,,,,,,,,,,,,,,,,,,,,,,,,
776,87,1364,161,790,12,3.6,,,,,,,,,,,,,,,,,,,,,,,,
776,87,1364,161,790,12,3.6,,,,,,,,,,,,,,,,,,,,,,,,
650,60,1093,71,553,5,3.4,,,,,,,,,,,,,,,,,,,,,,,,
405,50,351,55,126,10,1.2,,,,,,,,,,,,,,,,,,,,,,,,
1272,196,1497,359,713,18,4,,,,,,,,,,,,,,,,,,,,,,,,
1272,196,1497,359,713,18,4.5,,,,,,,,,,,,,,,,,,,,,,,,
1621,168,2217,190,350,8,5.3,,,,,,,,,,,,,,,,,,,,,,,,
1621,168,2217,190,350,8,5,,,,,,,,,,,,,,,,,,,,,,,,
1621,168,2217,190,350,8,5.3,,,,,,,,,,,,,,,,,,,,,,,,
50,0,55,0,35,3,3.3,,,,,,,,,,,,,,,,,,,,,,,,
50,0,55,0,35,3,3,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,
198,50,128,55,141,4,3.6,,,,,,,,,,,,,,,,,,,,,,,,
198,50,128,55,141,4,3,,,,,,,,,,,,,,,,,,,,,,,,
309,40,72,15,60,3,3,,,,,,,,,,,,,,,,,,,,,,,,
309,40,72,15,60,3,3.2,,,,,,,,,,,,,,,,,,,,,,,,
30,5,35,15,15,6,0.9,,,,,,,,,,,,,,,,,,,,,,,,
30,5,35,15,15,6,0,,,,,,,,,,,,,,,,,,,,,,,,
2690,243,2257,365,2072,38,6.8,,,,,,,,,,,,,,,,,,,,,,,,
2690,243,2257,365,2072,38,6,,,,,,,,,,,,,,,,,,,,,,,,
2690,243,2257,365,2072,38,6.8,,,,,,,,,,,,,,,,,,,,,,,,
2690,243,2257,365,2072,38,6.8,,,,,,,,,,,,,,,,,,,,,,,,
2690,243,2257,365,2072,38,6.8,,,,,,,,,,,,,,,,,,,,,,,,
2690,243,2257,365,2072,38,6.8,,,,,,,,,,,,,,,,,,,,,,,,
2690,243,2257,365,2072,38,6.8,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,163,0.5,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,163,0.5,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,163,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,163,0.5,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,163,0.5,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,163,0.5,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,163,0.5,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,163,0.5,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,163,0.5,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,163,0.5,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,163,0.5,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,163,0.5,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,163,0.5,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,163,0.5,,,,,,,,,,,,,,,,,,,,,,,,
10,0,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,
1972,429,3529,952,2941,49,11.9,,,,,,,,,,,,,,,,,,,,,,,,
1972,429,3529,952,2941,49,11.9,,,,,,,,,,,,,,,,,,,,,,,,
1972,429,3529,952,2941,49,11.9,,,,,,,,,,,,,,,,,,,,,,,,
1972,429,3529,952,2941,49,11.9,,,,,,,,,,,,,,,,,,,,,,,,
1972,429,3529,952,2941,49,11,,,,,,,,,,,,,,,,,,,,,,,,
1972,429,3529,952,2941,49,11.9,,,,,,,,,,,,,,,,,,,,,,,,
1972,429,3529,952,2941,49,11.9,,,,,,,,,,,,,,,,,,,,,,,,
1972,429,3529,952,2941,49,11,,,,,,,,,,,,,,,,,,,,,,,,
25,0,15,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,
25,0,15,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,
0,0,5,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,
1766,204,2889,465,1750,38,8.7,,,,,,,,,,,,,,,,,,,,,,,,
1766,204,2889,465,1750,38,8.7,,,,,,,,,,,,,,,,,,,,,,,,
1766,204,2889,465,1750,38,8.7,,,,,,,,,,,,,,,,,,,,,,,,
1766,204,2889,465,1750,38,8,,,,,,,,,,,,,,,,,,,,,,,,
1766,204,2889,465,1750,38,8.7,,,,,,,,,,,,,,,,,,,,,,,,
1177,259,1786,673,1461,22,6,,,,,,,,,,,,,,,,,,,,,,,,
1177,259,1786,673,1461,22,6,,,,,,,,,,,,,,,,,,,,,,,,
1177,259,1786,673,1461,22,6,,,,,,,,,,,,,,,,,,,,,,,,
1177,259,1786,673,1461,22,6,,,,,,,,,,,,,,,,,,,,,,,,
2149,285,574,78,1091,27,13.6,,,,,,,,,,,,,,,,,,,,,,,,
2149,285,574,78,1091,27,13.6,,,,,,,,,,,,,,,,,,,,,,,,
2149,285,574,78,1091,27,13,,,,,,,,,,,,,,,,,,,,,,,,
2149,285,574,78,1091,27,13.6,,,,,,,,,,,,,,,,,,,,,,,,
2149,285,574,78,1091,27,13.6,,,,,,,,,,,,,,,,,,,,,,,,
2149,285,574,78,1091,27,13.6,,,,,,,,,,,,,,,,,,,,,,,,
2149,285,574,78,1091,27,13.6,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
3271,571,4398,992,3288,78,3.7,,,,,,,,,,,,,,,,,,,,,,,,
3271,571,4398,992,3288,78,3.7,,,,,,,,,,,,,,,,,,,,,,,,
3271,571,4398,992,3288,78,3.7,,,,,,,,,,,,,,,,,,,,,,,,
3271,571,4398,992,3288,78,3.7,,,,,,,,,,,,,,,,,,,,,,,,
3271,571,4398,992,3288,78,3,,,,,,,,,,,,,,,,,,,,,,,,
3271,571,4398,992,3288,78,3.7,,,,,,,,,,,,,,,,,,,,,,,,
3271,571,4398,992,3288,78,3.7,,,,,,,,,,,,,,,,,,,,,,,,
3271,571,4398,992,3288,78,3.7,,,,,,,,,,,,,,,,,,,,,,,,
3271,571,4398,992,3288,78,3.7,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,37,1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,37,1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,37,1.8,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,37,1.8,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,37,1.8,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,37,1.8,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,37,1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,
716,60,0,0,267,7,2.8,,,,,,,,,,,,,,,,,,,,,,,,
716,60,0,0,267,7,2.8,,,,,,,,,,,,,,,,,,,,,,,,
550,60,242,60,228,7,1.5,,,,,,,,,,,,,,,,,,,,,,,,
550,60,242,60,228,7,1.5,,,,,,,,,,,,,,,,,,,,,,,,
896,84,1278,213,871,21,4,,,,,,,,,,,,,,,,,,,,,,,,
896,84,1278,213,871,21,4,,,,,,,,,,,,,,,,,,,,,,,,
896,84,1278,213,871,21,4.6,,,,,,,,,,,,,,,,,,,,,,,,
896,84,1278,213,871,21,4,,,,,,,,,,,,,,,,,,,,,,,,
896,84,1278,213,871,21,4,,,,,,,,,,,,,,,,,,,,,,,,
896,84,1278,213,871,21,4.6,,,,,,,,,,,,,,,,,,,,,,,,
216,40,373,85,78,3,4.3,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,
754,97,1284,242,1311,9,8.2,,,,,,,,,,,,,,,,,,,,,,,,
754,97,1284,242,1311,9,8.2,,,,,,,,,,,,,,,,,,,,,,,,
754,97,1284,242,1311,9,8,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,1,1.4,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,1,1.4,,,,,,,,,,,,,,,,,,,,,,,,
366,60,185,65,243,4,6,,,,,,,,,,,,,,,,,,,,,,,,
366,60,185,65,243,4,6.2,,,,,,,,,,,,,,,,,,,,,,,,
366,60,185,65,243,4,6,,,,,,,,,,,,,,,,,,,,,,,,
366,60,185,65,243,4,6,,,,,,,,,,,,,,,,,,,,,,,,
91,35,125,45,60,4,3,,,,,,,,,,,,,,,,,,,,,,,,
91,35,125,45,60,4,3,,,,,,,,,,,,,,,,,,,,,,,,
91,35,125,45,60,4,3,,,,,,,,,,,,,,,,,,,,,,,,
91,35,125,45,60,4,3,,,,,,,,,,,,,,,,,,,,,,,,
421,60,680,125,505,9,4.3,,,,,,,,,,,,,,,,,,,,,,,,
421,60,680,125,505,9,4.3,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,8,6.6,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,8,6.6,,,,,,,,,,,,,,,,,,,,,,,,
2646,581,5015,1374,4096,107,7,,,,,,,,,,,,,,,,,,,,,,,,
2646,581,5015,1374,4096,107,7.2,,,,,,,,,,,,,,,,,,,,,,,,
2646,581,5015,1374,4096,107,7.2,,,,,,,,,,,,,,,,,,,,,,,,
2646,581,5015,1374,4096,107,7.2,,,,,,,,,,,,,,,,,,,,,,,,
2646,581,5015,1374,4096,107,7.2,,,,,,,,,,,,,,,,,,,,,,,,
2646,581,5015,1374,4096,107,7,,,,,,,,,,,,,,,,,,,,,,,,
2646,581,5015,1374,4096,107,7.2,,,,,,,,,,,,,,,,,,,,,,,,
2646,581,5015,1374,4096,107,7.2,,,,,,,,,,,,,,,,,,,,,,,,
2646,581,5015,1374,4096,107,7,,,,,,,,,,,,,,,,,,,,,,,,
2646,581,5015,1374,4096,107,7.2,,,,,,,,,,,,,,,,,,,,,,,,
2646,581,5015,1374,4096,107,7.2,,,,,,,,,,,,,,,,,,,,,,,,
859,206,1385,403,1609,34,5.3,,,,,,,,,,,,,,,,,,,,,,,,
859,206,1385,403,1609,34,5.3,,,,,,,,,,,,,,,,,,,,,,,,
859,206,1385,403,1609,34,5.3,,,,,,,,,,,,,,,,,,,,,,,,
859,206,1385,403,1609,34,5.3,,,,,,,,,,,,,,,,,,,,,,,,
859,206,1385,403,1609,34,5,,,,,,,,,,,,,,,,,,,,,,,,
859,206,1385,403,1609,34,5.3,,,,,,,,,,,,,,,,,,,,,,,,
859,206,1385,403,1609,34,5.3,,,,,,,,,,,,,,,,,,,,,,,,
859,206,1385,403,1609,34,5,,,,,,,,,,,,,,,,,,,,,,,,
859,206,1385,403,1609,34,5,,,,,,,,,,,,,,,,,,,,,,,,
3937,753,6761,1464,4033,114,11.9,,,,,,,,,,,,,,,,,,,,,,,,
3937,753,6761,1464,4033,114,11.9,,,,,,,,,,,,,,,,,,,,,,,,
3937,753,6761,1464,4033,114,11.9,,,,,,,,,,,,,,,,,,,,,,,,
3937,753,6761,1464,4033,114,11,,,,,,,,,,,,,,,,,,,,,,,,
3937,753,6761,1464,4033,114,11.9,,,,,,,,,,,,,,,,,,,,,,,,
3937,753,6761,1464,4033,114,11.9,,,,,,,,,,,,,,,,,,,,,,,,
3937,753,6761,1464,4033,114,11.9,,,,,,,,,,,,,,,,,,,,,,,,
3937,753,6761,1464,4033,114,11,,,,,,,,,,,,,,,,,,,,,,,,
3937,753,6761,1464,4033,114,11.9,,,,,,,,,,,,,,,,,,,,,,,,
3937,753,6761,1464,4033,114,11.9,,,,,,,,,,,,,,,,,,,,,,,,
3937,753,6761,1464,4033,114,11.9,,,,,,,,,,,,,,,,,,,,,,,,
3937,753,6761,1464,4033,114,11.9,,,,,,,,,,,,,,,,,,,,,,,,
3937,753,6761,1464,4033,114,11,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,15,14,1.6,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,15,14,1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,15,14,1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,15,14,1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,
3164,1298,6666,2196,4914,162,7.9,,,,,,,,,,,,,,,,,,,,,,,,
3164,1298,6666,2196,4914,162,7.9,,,,,,,,,,,,,,,,,,,,,,,,
3164,1298,6666,2196,4914,162,7.9,,,,,,,,,,,,,,,,,,,,,,,,
3164,1298,6666,2196,4914,162,7.9,,,,,,,,,,,,,,,,,,,,,,,,
3164,1298,6666,2196,4914,162,7.9,,,,,,,,,,,,,,,,,,,,,,,,
3164,1298,6666,2196,4914,162,7.9,,,,,,,,,,,,,,,,,,,,,,,,
3164,1298,6666,2196,4914,162,7.9,,,,,,,,,,,,,,,,,,,,,,,,
3164,1298,6666,2196,4914,162,7.9,,,,,,,,,,,,,,,,,,,,,,,,
3164,1298,6666,2196,4914,162,7.9,,,,,,,,,,,,,,,,,,,,,,,,
3164,1298,6666,2196,4914,162,7.9,,,,,,,,,,,,,,,,,,,,,,,,
3164,1298,6666,2196,4914,162,7.9,,,,,,,,,,,,,,,,,,,,,,,,
3164,1298,6666,2196,4914,162,7.9,,,,,,,,,,,,,,,,,,,,,,,,
3164,1298,6666,2196,4914,162,7,,,,,,,,,,,,,,,,,,,,,,,,
3164,1298,6666,2196,4914,162,7,,,,,,,,,,,,,,,,,,,,,,,,
3164,1298,6666,2196,4914,162,7,,,,,,,,,,,,,,,,,,,,,,,,
190,55,151,60,200,25,4.1,,,,,,,,,,,,,,,,,,,,,,,,
190,55,151,60,200,25,4.1,,,,,,,,,,,,,,,,,,,,,,,,
190,55,151,60,200,25,4,,,,,,,,,,,,,,,,,,,,,,,,
190,55,151,60,200,25,4,,,,,,,,,,,,,,,,,,,,,,,,
3323,335,3865,329,1630,17,5.9,,,,,,,,,,,,,,,,,,,,,,,,
3323,335,3865,329,1630,17,5.9,,,,,,,,,,,,,,,,,,,,,,,,
3323,335,3865,329,1630,17,5.9,,,,,,,,,,,,,,,,,,,,,,,,
3323,335,3865,329,1630,17,5.9,,,,,,,,,,,,,,,,,,,,,,,,
3323,335,3865,329,1630,17,5.9,,,,,,,,,,,,,,,,,,,,,,,,
3323,335,3865,329,1630,17,5.9,,,,,,,,,,,,,,,,,,,,,,,,
3323,335,3865,329,1630,17,5.9,,,,,,,,,,,,,,,,,,,,,,,,
3323,335,3865,329,1630,17,5.9,,,,,,,,,,,,,,,,,,,,,,,,
3323,335,3865,329,1630,17,5.9,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,
107,0,31,0,45,3,2,,,,,,,,,,,,,,,,,,,,,,,,
107,0,31,0,45,3,2,,,,,,,,,,,,,,,,,,,,,,,,
93,0,97,0,81,2,3,,,,,,,,,,,,,,,,,,,,,,,,
93,0,97,0,81,2,3,,,,,,,,,,,,,,,,,,,,,,,,
843,273,1257,383,2088,14,2.5,,,,,,,,,,,,,,,,,,,,,,,,
843,273,1257,383,2088,14,2.5,,,,,,,,,,,,,,,,,,,,,,,,
843,273,1257,383,2088,14,2.5,,,,,,,,,,,,,,,,,,,,,,,,
843,273,1257,383,2088,14,2.5,,,,,,,,,,,,,,,,,,,,,,,,
843,273,1257,383,2088,14,2.5,,,,,,,,,,,,,,,,,,,,,,,,
0,0,115,15,103,3,6,,,,,,,,,,,,,,,,,,,,,,,,
0,0,115,15,103,3,6.6,,,,,,,,,,,,,,,,,,,,,,,,
790,308,1620,712,2663,87,1.9,,,,,,,,,,,,,,,,,,,,,,,,
790,308,1620,712,2663,87,1.9,,,,,,,,,,,,,,,,,,,,,,,,
790,308,1620,712,2663,87,1.9,,,,,,,,,,,,,,,,,,,,,,,,
790,308,1620,712,2663,87,1.9,,,,,,,,,,,,,,,,,,,,,,,,
790,308,1620,712,2663,87,1,,,,,,,,,,,,,,,,,,,,,,,,
790,308,1620,712,2663,87,1.9,,,,,,,,,,,,,,,,,,,,,,,,
790,308,1620,712,2663,87,1.9,,,,,,,,,,,,,,,,,,,,,,,,
790,308,1620,712,2663,87,1.9,,,,,,,,,,,,,,,,,,,,,,,,
790,308,1620,712,2663,87,1,,,,,,,,,,,,,,,,,,,,,,,,
734,108,973,289,1146,36,9.7,,,,,,,,,,,,,,,,,,,,,,,,
734,108,973,289,1146,36,9.7,,,,,,,,,,,,,,,,,,,,,,,,
734,108,973,289,1146,36,9.7,,,,,,,,,,,,,,,,,,,,,,,,
734,108,973,289,1146,36,9.7,,,,,,,,,,,,,,,,,,,,,,,,
734,108,973,289,1146,36,9.7,,,,,,,,,,,,,,,,,,,,,,,,
734,108,973,289,1146,36,9,,,,,,,,,,,,,,,,,,,,,,,,
34,0,87,0,30,1,2,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,
373,158,236,143,630,13,7.5,,,,,,,,,,,,,,,,,,,,,,,,
373,158,236,143,630,13,7.5,,,,,,,,,,,,,,,,,,,,,,,,
373,158,236,143,630,13,7.5,,,,,,,,,,,,,,,,,,,,,,,,
409,35,596,30,502,6,0.6,,,,,,,,,,,,,,,,,,,,,,,,
409,35,596,30,502,6,0.6,,,,,,,,,,,,,,,,,,,,,,,,
